date,spx,spx_timestamp,spx_n_bars,vix,vix_timestamp,vix_n_bars,vix3m,vix3m_timestamp,vix3m_n_bars,vix6m,vix6m_timestamp,vix6m_n_bars
2023-08-14,4489.83,2023-08-14 16:00:00,391,14.79,2023-08-14 16:00:00,751,17.39,2023-08-14 16:00:00,390,19.36,2023-08-14 16:00:00,390
2023-08-15,4437.79,2023-08-15 16:00:00,391,16.35,2023-08-15 16:00:00,751,18.55,2023-08-15 16:00:00,390,20.3,2023-08-15 16:00:00,390
2023-08-16,4404.27,2023-08-16 16:00:00,391,16.83,2023-08-16 16:00:00,747,19.03,2023-08-16 16:00:00,390,20.75,2023-08-16 16:00:00,390
2023-08-17,4370.13,2023-08-17 16:00:00,391,17.95,2023-08-17 16:00:00,751,19.88,2023-08-17 16:00:00,390,21.42,2023-08-17 16:00:00,390
2023-08-18,4370.04,2023-08-18 16:00:00,391,17.22,2023-08-18 16:00:00,751,19.15,2023-08-18 16:00:00,390,20.98,2023-08-18 16:00:00,390
2023-08-21,4399.91,2023-08-21 16:00:00,391,17.08,2023-08-21 16:00:00,751,18.75,2023-08-21 16:00:00,390,20.69,2023-08-21 16:00:00,390
2023-08-22,4387.65,2023-08-22 16:00:00,391,16.98,2023-08-22 16:00:00,751,18.7,2023-08-22 16:00:00,390,20.75,2023-08-22 16:00:00,390
2023-08-23,4436.13,2023-08-23 16:00:00,391,15.99,2023-08-23 16:00:00,750,17.94,2023-08-23 16:00:00,390,20.16,2023-08-23 16:00:00,390
2023-08-24,4376.21,2023-08-24 16:00:00,391,17.29,2023-08-24 16:00:00,751,18.83,2023-08-24 16:00:00,390,20.68,2023-08-24 16:00:00,390
2023-08-25,4405.73,2023-08-25 16:00:00,391,15.63,2023-08-25 16:00:00,751,17.69,2023-08-25 16:00:00,390,19.72,2023-08-25 16:00:00,390
2023-08-28,4433.28,2023-08-28 16:00:00,391,15.14,2023-08-28 16:00:00,751,17.14,2023-08-28 16:00:00,390,19.33,2023-08-28 16:00:00,390
2023-08-29,4497.77,2023-08-29 16:00:00,391,14.4,2023-08-29 16:00:00,751,16.57,2023-08-29 16:00:00,390,18.74,2023-08-29 16:00:00,390
2023-08-30,4515.0,2023-08-30 16:00:00,391,13.89,2023-08-30 16:00:00,751,16.19,2023-08-30 16:00:00,390,18.53,2023-08-30 16:00:00,390
2023-08-31,4507.54,2023-08-31 16:00:00,391,13.56,2023-08-31 16:00:00,751,15.9,2023-08-31 16:00:00,390,18.3,2023-08-31 16:00:00,390
2023-09-01,4515.74,2023-09-01 16:00:00,391,13.09,2023-09-01 16:00:00,751,15.73,2023-09-01 16:00:00,390,18.16,2023-09-01 16:00:00,390
2023-09-05,4496.79,2023-09-05 16:00:00,391,13.94,2023-09-05 16:00:00,751,16.2,2023-09-05 16:00:00,390,18.3,2023-09-05 16:00:00,390
2023-09-06,4465.61,2023-09-06 16:00:00,391,14.4,2023-09-06 16:00:00,751,16.59,2023-09-06 16:00:00,390,18.61,2023-09-06 16:00:00,390
2023-09-07,4451.2,2023-09-07 16:00:00,391,14.49,2023-09-07 16:00:00,751,16.62,2023-09-07 16:00:00,390,18.64,2023-09-07 16:00:00,390
2023-09-08,4457.58,2023-09-08 16:00:00,391,13.95,2023-09-08 16:00:00,751,16.27,2023-09-08 16:00:00,390,18.36,2023-09-08 16:00:00,390
2023-09-11,4487.59,2023-09-11 16:00:00,391,13.8,2023-09-11 16:00:00,751,16.01,2023-09-11 16:00:00,390,18.05,2023-09-11 16:00:00,390
2023-09-12,4462.03,2023-09-12 16:00:00,391,14.23,2023-09-12 16:00:00,751,16.27,2023-09-12 16:00:00,390,18.24,2023-09-12 16:00:00,390
2023-09-13,4467.48,2023-09-13 16:00:00,391,13.49,2023-09-13 16:00:00,751,15.92,2023-09-13 16:00:00,390,18.0,2023-09-13 16:00:00,390
2023-09-14,4505.18,2023-09-14 16:00:00,391,12.86,2023-09-14 16:00:00,751,15.38,2023-09-14 16:00:00,390,17.62,2023-09-14 16:00:00,390
2023-09-15,4450.3,2023-09-15 16:00:00,391,13.88,2023-09-15 16:00:00,751,16.06,2023-09-15 16:00:00,390,18.18,2023-09-15 16:00:00,390
2023-09-18,4453.53,2023-09-18 16:00:00,391,14.07,2023-09-18 16:00:00,751,16.15,2023-09-18 16:00:00,390,18.21,2023-09-18 16:00:00,390
2023-09-19,4444.04,2023-09-19 16:00:00,391,14.11,2023-09-19 16:00:00,751,16.1,2023-09-19 16:00:00,390,18.16,2023-09-19 16:00:00,390
2023-09-20,4402.25,2023-09-20 16:00:00,391,14.99,2023-09-20 16:00:00,750,16.74,2023-09-20 16:00:00,390,18.57,2023-09-20 16:00:00,390
2023-09-21,4329.95,2023-09-21 16:00:00,391,17.22,2023-09-21 16:00:00,751,18.05,2023-09-21 16:00:00,390,19.47,2023-09-21 16:00:00,390
2023-09-22,4319.95,2023-09-22 16:00:00,391,17.08,2023-09-22 16:00:00,751,18.0,2023-09-22 16:00:00,390,19.51,2023-09-22 16:00:00,390
2023-09-25,4337.51,2023-09-25 16:00:00,391,16.8,2023-09-25 16:00:00,751,17.99,2023-09-25 16:00:00,390,19.61,2023-09-25 16:00:00,390
2023-09-26,4273.51,2023-09-26 16:00:00,391,19.1,2023-09-26 16:00:00,751,19.88,2023-09-26 16:00:00,390,21.1,2023-09-26 16:00:00,390
2023-09-27,4274.61,2023-09-27 16:00:00,391,18.31,2023-09-27 16:00:00,750,19.17,2023-09-27 16:00:00,390,20.75,2023-09-27 16:00:00,390
2023-09-28,4299.73,2023-09-28 16:00:00,391,17.39,2023-09-28 16:00:00,751,18.41,2023-09-28 16:00:00,390,20.1,2023-09-28 16:00:00,390
2023-09-29,4288.24,2023-09-29 16:00:00,391,17.74,2023-09-29 16:00:00,751,18.59,2023-09-29 16:00:00,390,20.26,2023-09-29 16:00:00,390
2023-10-02,4288.4,2023-10-02 16:00:00,391,17.6,2023-10-02 16:00:00,751,18.59,2023-10-02 16:00:00,390,20.22,2023-10-02 16:00:00,390
2023-10-03,4229.6,2023-10-03 16:00:00,391,19.84,2023-10-03 16:00:00,751,20.44,2023-10-03 16:00:00,390,21.66,2023-10-03 16:00:00,390
2023-10-04,4263.42,2023-10-04 16:00:00,391,18.52,2023-10-04 16:00:00,750,19.53,2023-10-04 16:00:00,390,21.1,2023-10-04 16:00:00,390
2023-10-05,4258.19,2023-10-05 16:00:00,391,18.36,2023-10-05 16:00:00,751,19.43,2023-10-05 16:00:00,390,21.08,2023-10-05 16:00:00,390
2023-10-06,4308.48,2023-10-06 16:00:00,391,17.52,2023-10-06 16:00:00,751,18.77,2023-10-06 16:00:00,390,20.53,2023-10-06 16:00:00,390
2023-10-09,4335.65,2023-10-09 16:00:00,391,17.7,2023-10-09 16:00:00,751,18.82,2023-10-09 16:00:00,390,20.57,2023-10-09 16:00:00,390
2023-10-10,4358.25,2023-10-10 16:00:00,391,17.07,2023-10-10 16:00:00,751,18.29,2023-10-10 16:00:00,390,20.14,2023-10-10 16:00:00,390
2023-10-11,4376.94,2023-10-11 16:00:00,391,16.25,2023-10-11 16:00:00,751,17.75,2023-10-11 16:00:00,390,19.73,2023-10-11 16:00:00,390
2023-10-12,4349.6,2023-10-12 16:00:00,391,16.73,2023-10-12 16:00:00,751,18.12,2023-10-12 16:00:00,390,20.0,2023-10-12 16:00:00,390
2023-10-13,4327.81,2023-10-13 16:00:00,391,19.28,2023-10-13 16:00:00,751,20.48,2023-10-13 16:00:00,390,21.78,2023-10-13 16:00:00,390
2023-10-16,4373.67,2023-10-16 16:00:00,391,17.36,2023-10-16 16:00:00,751,18.88,2023-10-16 16:00:00,390,20.72,2023-10-16 16:00:00,390
2023-10-17,4373.21,2023-10-17 16:00:00,391,17.79,2023-10-17 16:00:00,751,19.17,2023-10-17 16:00:00,390,20.97,2023-10-17 16:00:00,390
2023-10-18,4314.6,2023-10-18 16:00:00,391,19.52,2023-10-18 16:00:00,750,20.63,2023-10-18 16:00:00,390,22.1,2023-10-18 16:00:00,390
2023-10-19,4277.95,2023-10-19 16:00:00,391,20.96,2023-10-19 16:00:00,751,21.92,2023-10-19 16:00:00,390,23.13,2023-10-19 16:00:00,390
2023-10-20,4224.09,2023-10-20 16:00:00,391,21.44,2023-10-20 16:00:00,751,22.31,2023-10-20 16:00:00,390,23.52,2023-10-20 16:00:00,390
2023-10-23,4216.96,2023-10-23 16:00:00,391,20.51,2023-10-23 16:00:00,751,21.43,2023-10-23 16:00:00,390,22.83,2023-10-23 16:00:00,390
2023-10-24,4247.65,2023-10-24 16:00:00,391,18.97,2023-10-24 16:00:00,751,20.05,2023-10-24 16:00:00,390,21.82,2023-10-24 16:00:00,390
2023-10-25,4186.75,2023-10-25 16:00:00,391,20.45,2023-10-25 16:00:00,750,21.54,2023-10-25 16:00:00,390,23.05,2023-10-25 16:00:00,390
2023-10-26,4137.19,2023-10-26 16:00:00,391,21.04,2023-10-26 16:00:00,751,21.79,2023-10-26 16:00:00,390,23.18,2023-10-26 16:00:00,390
2023-10-27,4117.43,2023-10-27 16:00:00,391,21.24,2023-10-27 16:00:00,751,22.22,2023-10-27 16:00:00,390,23.6,2023-10-27 16:00:00,390
2023-10-30,4166.78,2023-10-30 16:00:00,391,19.7,2023-10-30 16:00:00,751,20.79,2023-10-30 16:00:00,390,22.48,2023-10-30 16:00:00,390
2023-10-31,4193.77,2023-10-31 16:00:00,391,18.04,2023-10-31 16:00:00,751,19.46,2023-10-31 16:00:00,390,21.31,2023-10-31 16:00:00,390
2023-11-01,4237.86,2023-11-01 16:00:00,391,16.85,2023-11-01 16:00:00,750,18.56,2023-11-01 16:00:00,390,20.46,2023-11-01 16:00:00,390
2023-11-02,4317.78,2023-11-02 16:00:00,391,15.59,2023-11-02 16:00:00,751,17.76,2023-11-02 16:00:00,390,19.81,2023-11-02 16:00:00,390
2023-11-03,4358.33,2023-11-03 16:00:00,391,15.09,2023-11-03 16:00:00,751,17.35,2023-11-03 16:00:00,390,19.43,2023-11-03 16:00:00,390
2023-11-06,4366.0,2023-11-06 16:00:00,391,14.86,2023-11-06 16:00:00,751,17.03,2023-11-06 16:00:00,390,19.2,2023-11-06 16:00:00,390
2023-11-07,4378.39,2023-11-07 16:00:00,391,14.83,2023-11-07 16:00:00,751,16.93,2023-11-07 16:00:00,390,19.16,2023-11-07 16:00:00,390
2023-11-08,4382.82,2023-11-08 16:00:00,391,14.43,2023-11-08 16:00:00,750,16.62,2023-11-08 16:00:00,390,18.86,2023-11-08 16:00:00,390
2023-11-09,4347.32,2023-11-09 16:00:00,391,15.35,2023-11-09 16:00:00,751,17.34,2023-11-09 16:00:00,390,19.39,2023-11-09 16:00:00,390
2023-11-10,4415.28,2023-11-10 16:00:00,391,14.21,2023-11-10 16:00:00,751,16.52,2023-11-10 16:00:00,390,18.72,2023-11-10 16:00:00,390
2023-11-13,4411.53,2023-11-13 16:00:00,391,14.76,2023-11-13 16:00:00,751,16.6,2023-11-13 16:00:00,390,18.8,2023-11-13 16:00:00,390
2023-11-14,4495.54,2023-11-14 16:00:00,391,14.09,2023-11-14 16:00:00,751,16.24,2023-11-14 16:00:00,390,18.49,2023-11-14 16:00:00,390
2023-11-15,4502.93,2023-11-15 16:00:00,391,14.1,2023-11-15 16:00:00,750,16.23,2023-11-15 16:00:00,390,18.54,2023-11-15 16:00:00,390
2023-11-16,4508.26,2023-11-16 16:00:00,391,14.23,2023-11-16 16:00:00,751,16.08,2023-11-16 16:00:00,390,18.45,2023-11-16 16:00:00,390
2023-11-17,4514.04,2023-11-17 16:00:00,391,13.78,2023-11-17 16:00:00,751,15.82,2023-11-17 16:00:00,390,18.32,2023-11-17 16:00:00,390
2023-11-20,4547.41,2023-11-20 16:00:00,391,13.42,2023-11-20 16:00:00,751,15.67,2023-11-20 16:00:00,390,18.21,2023-11-20 16:00:00,390
2023-11-21,4538.19,2023-11-21 16:00:00,391,13.31,2023-11-21 16:00:00,751,15.49,2023-11-21 16:00:00,390,18.03,2023-11-21 16:00:00,390
2023-11-22,4556.61,2023-11-22 16:00:00,391,12.9,2023-11-22 16:00:00,750,15.48,2023-11-22 16:00:00,390,18.08,2023-11-22 16:00:00,390
2023-11-24,4559.34,2023-11-24 14:15:00,232,12.46,2023-11-24 13:15:00,586,15.12,2023-11-24 13:15:00,225,17.81,2023-11-24 13:15:00,225
2023-11-27,4550.42,2023-11-27 16:00:00,391,12.71,2023-11-27 16:00:00,751,15.35,2023-11-27 16:00:00,390,17.9,2023-11-27 16:00:00,390
2023-11-28,4554.9,2023-11-28 16:00:00,391,12.63,2023-11-28 16:00:00,751,15.21,2023-11-28 16:00:00,390,17.79,2023-11-28 16:00:00,390
2023-11-29,4550.64,2023-11-29 16:00:00,391,12.98,2023-11-29 16:00:00,750,15.53,2023-11-29 16:00:00,390,18.04,2023-11-29 16:00:00,390
2023-11-30,4567.69,2023-11-30 16:00:00,391,12.87,2023-11-30 16:00:00,751,15.39,2023-11-30 16:00:00,390,17.94,2023-11-30 16:00:00,390
2023-12-01,4594.63,2023-12-01 16:00:00,391,12.64,2023-12-01 16:00:00,751,15.33,2023-12-01 16:00:00,390,17.81,2023-12-01 16:00:00,390
2023-12-04,4569.78,2023-12-04 16:00:00,391,13.05,2023-12-04 16:00:00,751,15.66,2023-12-04 16:00:00,390,18.11,2023-12-04 16:00:00,390
2023-12-05,4567.21,2023-12-05 16:00:00,391,12.83,2023-12-05 16:00:00,751,15.55,2023-12-05 16:00:00,390,17.99,2023-12-05 16:00:00,390
2023-12-06,4549.37,2023-12-06 16:00:00,391,12.94,2023-12-06 16:00:00,751,15.71,2023-12-06 16:00:00,390,18.13,2023-12-06 16:00:00,390
2023-12-07,4585.58,2023-12-07 16:00:00,391,13.05,2023-12-07 16:00:00,751,15.68,2023-12-07 16:00:00,390,17.98,2023-12-07 16:00:00,390
2023-12-08,4604.37,2023-12-08 16:00:00,391,12.45,2023-12-08 16:00:00,751,15.2,2023-12-08 16:00:00,390,17.66,2023-12-08 16:00:00,390
2023-12-11,4622.41,2023-12-11 16:00:00,391,12.66,2023-12-11 16:00:00,751,15.19,2023-12-11 16:00:00,390,17.53,2023-12-11 16:00:00,390
2023-12-12,4643.71,2023-12-12 16:00:00,391,12.03,2023-12-12 16:00:00,751,14.82,2023-12-12 16:00:00,390,17.21,2023-12-12 16:00:00,390
2023-12-13,4707.17,2023-12-13 16:00:00,391,12.13,2023-12-13 16:00:00,750,14.62,2023-12-13 16:00:00,390,16.98,2023-12-13 16:00:00,390
2023-12-14,4719.57,2023-12-14 16:00:00,391,12.35,2023-12-14 16:00:00,751,14.69,2023-12-14 16:00:00,390,16.97,2023-12-14 16:00:00,390
2023-12-15,4718.91,2023-12-15 16:00:00,391,12.31,2023-12-15 16:00:00,751,15.12,2023-12-15 16:00:00,390,17.34,2023-12-15 16:00:00,390
2023-12-18,4740.54,2023-12-18 16:00:00,391,12.51,2023-12-18 16:00:00,751,15.45,2023-12-18 16:00:00,390,17.57,2023-12-18 16:00:00,390
2023-12-19,4768.38,2023-12-19 16:00:00,391,12.5,2023-12-19 16:00:00,751,15.62,2023-12-19 16:00:00,390,17.8,2023-12-19 16:00:00,390
2023-12-20,4698.39,2023-12-20 16:00:00,391,13.78,2023-12-20 16:00:00,750,16.75,2023-12-20 16:00:00,390,18.79,2023-12-20 16:00:00,390
2023-12-21,4746.71,2023-12-21 16:00:00,391,13.59,2023-12-21 16:00:00,751,16.28,2023-12-21 16:00:00,390,18.39,2023-12-21 16:00:00,390
2023-12-22,4754.64,2023-12-22 16:00:00,391,13.03,2023-12-22 16:00:00,751,16.0,2023-12-22 16:00:00,390,18.19,2023-12-22 16:00:00,390
2023-12-26,4774.76,2023-12-26 16:00:00,391,12.97,2023-12-26 16:00:00,751,15.85,2023-12-26 16:00:00,390,18.07,2023-12-26 16:00:00,390
2023-12-27,4781.62,2023-12-27 16:00:00,391,12.39,2023-12-27 16:00:00,750,15.18,2023-12-27 16:00:00,390,17.53,2023-12-27 16:00:00,390
2023-12-28,4783.37,2023-12-28 16:00:00,391,12.47,2023-12-28 16:00:00,751,15.19,2023-12-28 16:00:00,390,17.49,2023-12-28 16:00:00,390
2023-12-29,4769.89,2023-12-29 16:00:00,391,12.44,2023-12-29 16:00:00,751,15.22,2023-12-29 16:00:00,390,17.52,2023-12-29 16:00:00,390
2024-01-02,4742.88,2024-01-02 16:00:00,391,13.23,2024-01-02 16:00:00,751,15.5,2024-01-02 16:00:00,390,17.71,2024-01-02 16:00:00,390
2024-01-03,4704.79,2024-01-03 16:00:00,391,13.96,2024-01-03 16:00:00,750,16.01,2024-01-03 16:00:00,390,18.06,2024-01-03 16:00:00,390
2024-01-04,4688.69,2024-01-04 16:00:00,391,14.08,2024-01-04 16:00:00,751,16.04,2024-01-04 16:00:00,390,18.02,2024-01-04 16:00:00,390
2024-01-05,4697.22,2024-01-05 16:00:00,391,13.38,2024-01-05 16:00:00,751,15.52,2024-01-05 16:00:00,390,17.57,2024-01-05 16:00:00,390
2024-01-08,4763.54,2024-01-08 16:00:00,391,13.03,2024-01-08 16:00:00,751,15.12,2024-01-08 16:00:00,390,17.06,2024-01-08 16:00:00,390
2024-01-09,4756.47,2024-01-09 16:00:00,391,12.76,2024-01-09 16:00:00,751,14.88,2024-01-09 16:00:00,390,16.94,2024-01-09 16:00:00,390
2024-01-10,4783.44,2024-01-10 16:00:00,391,12.71,2024-01-10 16:00:00,750,14.7,2024-01-10 16:00:00,390,16.72,2024-01-10 16:00:00,390
2024-01-11,4780.27,2024-01-11 16:00:00,391,12.44,2024-01-11 16:00:00,751,14.58,2024-01-11 16:00:00,390,16.71,2024-01-11 16:00:00,390
2024-01-12,4783.84,2024-01-12 16:00:00,391,12.69,2024-01-12 16:00:00,751,14.9,2024-01-12 16:00:00,390,16.83,2024-01-12 16:00:00,390
2024-01-16,4765.95,2024-01-16 16:00:00,391,13.82,2024-01-16 16:00:00,751,15.75,2024-01-16 16:00:00,390,17.43,2024-01-16 16:00:00,390
2024-01-17,4739.24,2024-01-17 16:00:00,391,14.77,2024-01-17 16:00:00,750,16.33,2024-01-17 16:00:00,390,17.89,2024-01-17 16:00:00,390
2024-01-18,4780.94,2024-01-18 16:00:00,391,14.23,2024-01-18 16:00:00,751,15.88,2024-01-18 16:00:00,390,17.49,2024-01-18 16:00:00,390
2024-01-19,4839.8,2024-01-19 16:00:00,391,13.32,2024-01-19 16:00:00,751,15.27,2024-01-19 16:00:00,390,16.97,2024-01-19 16:00:00,390
2024-01-22,4850.43,2024-01-22 16:00:00,391,13.2,2024-01-22 16:00:00,751,14.96,2024-01-22 16:00:00,390,16.71,2024-01-22 16:00:00,390
2024-01-23,4864.61,2024-01-23 16:00:00,391,12.58,2024-01-23 16:00:00,751,14.51,2024-01-23 16:00:00,390,16.33,2024-01-23 16:00:00,390
2024-01-24,4868.57,2024-01-24 16:00:00,391,13.01,2024-01-24 16:00:00,750,14.85,2024-01-24 16:00:00,390,16.66,2024-01-24 16:00:00,390
2024-01-25,4894.17,2024-01-25 16:00:00,391,13.46,2024-01-25 16:00:00,751,15.11,2024-01-25 16:00:00,390,16.84,2024-01-25 16:00:00,390
2024-01-26,4890.97,2024-01-26 16:00:00,391,13.24,2024-01-26 16:00:00,751,15.01,2024-01-26 16:00:00,390,16.83,2024-01-26 16:00:00,390
2024-01-29,4927.94,2024-01-29 16:00:00,391,13.61,2024-01-29 16:00:00,751,15.21,2024-01-29 16:00:00,390,16.97,2024-01-29 16:00:00,390
2024-01-30,4924.94,2024-01-30 16:00:00,391,13.27,2024-01-30 16:00:00,751,15.1,2024-01-30 16:00:00,390,16.89,2024-01-30 16:00:00,390
2024-01-31,4845.57,2024-01-31 16:00:00,391,14.6,2024-01-31 16:00:00,750,16.12,2024-01-31 16:00:00,390,17.67,2024-01-31 16:00:00,390
2024-02-01,4906.24,2024-02-01 16:00:00,391,14.15,2024-02-01 16:00:00,751,15.68,2024-02-01 16:00:00,390,17.35,2024-02-01 16:00:00,390
2024-02-02,4958.6,2024-02-02 16:00:00,391,13.95,2024-02-02 16:00:00,751,15.64,2024-02-02 16:00:00,390,17.35,2024-02-02 16:00:00,390
2024-02-05,4942.79,2024-02-05 16:00:00,391,13.72,2024-02-05 16:00:00,751,15.39,2024-02-05 16:00:00,390,17.07,2024-02-05 16:00:00,390
2024-02-06,4954.24,2024-02-06 16:00:00,391,13.01,2024-02-06 16:00:00,751,14.94,2024-02-06 16:00:00,390,16.76,2024-02-06 16:00:00,390
2024-02-07,4995.05,2024-02-07 16:00:00,391,12.85,2024-02-07 16:00:00,751,14.87,2024-02-07 16:00:00,390,16.68,2024-02-07 16:00:00,390
2024-02-08,4997.96,2024-02-08 16:00:00,391,12.77,2024-02-08 16:00:00,751,14.91,2024-02-08 16:00:00,390,16.72,2024-02-08 16:00:00,390
2024-02-09,5026.57,2024-02-09 16:00:00,391,12.93,2024-02-09 16:00:00,751,15.05,2024-02-09 16:00:00,390,16.92,2024-02-09 16:00:00,390
2024-02-12,5021.9,2024-02-12 16:00:00,391,13.86,2024-02-12 16:00:00,751,15.62,2024-02-12 16:00:00,390,17.33,2024-02-12 16:00:00,390
2024-02-13,4953.16,2024-02-13 16:00:00,391,15.94,2024-02-13 16:00:00,751,16.93,2024-02-13 16:00:00,390,18.24,2024-02-13 16:00:00,390
2024-02-14,5000.52,2024-02-14 16:00:00,391,14.42,2024-02-14 16:00:00,751,15.98,2024-02-14 16:00:00,390,17.62,2024-02-14 16:00:00,390
2024-02-15,5029.76,2024-02-15 16:00:00,391,14.18,2024-02-15 16:00:00,751,15.82,2024-02-15 16:00:00,390,17.56,2024-02-15 16:00:00,390
2024-02-16,5005.55,2024-02-16 16:00:00,391,14.23,2024-02-16 16:00:00,751,15.84,2024-02-16 16:00:00,390,17.58,2024-02-16 16:00:00,390
2024-02-20,4975.55,2024-02-20 16:00:00,391,15.31,2024-02-20 16:00:00,751,16.36,2024-02-20 16:00:00,390,17.96,2024-02-20 16:00:00,390
2024-02-21,4981.83,2024-02-21 16:00:00,391,15.26,2024-02-21 16:00:00,750,16.2,2024-02-21 16:00:00,390,17.74,2024-02-21 16:00:00,390
2024-02-22,5087.02,2024-02-22 16:00:00,391,14.58,2024-02-22 16:00:00,751,15.79,2024-02-22 16:00:00,390,17.41,2024-02-22 16:00:00,390
2024-02-23,5088.84,2024-02-23 16:00:00,391,13.77,2024-02-23 16:00:00,751,15.26,2024-02-23 16:00:00,390,17.11,2024-02-23 16:00:00,390
2024-02-26,5069.53,2024-02-26 16:00:00,391,13.73,2024-02-26 16:00:00,751,15.24,2024-02-26 16:00:00,390,17.05,2024-02-26 16:00:00,390
2024-02-27,5078.2,2024-02-27 16:00:00,391,13.46,2024-02-27 16:00:00,750,14.88,2024-02-27 16:00:00,390,16.78,2024-02-27 16:00:00,390
2024-02-28,5069.81,2024-02-28 16:00:00,391,13.68,2024-02-28 16:00:00,751,15.11,2024-02-28 16:00:00,390,16.95,2024-02-28 16:00:00,390
2024-02-29,5095.88,2024-02-29 16:00:00,391,13.44,2024-02-29 16:00:00,751,14.96,2024-02-29 16:00:00,390,16.88,2024-02-29 16:00:00,390
2024-03-01,5137.09,2024-03-01 16:00:00,391,13.16,2024-03-01 16:00:00,751,14.94,2024-03-01 16:00:00,390,16.87,2024-03-01 16:00:00,390
2024-03-04,5130.95,2024-03-04 16:00:00,391,13.49,2024-03-04 16:00:00,751,15.24,2024-03-04 16:00:00,390,17.1,2024-03-04 16:00:00,390
2024-03-05,5078.66,2024-03-05 16:00:00,391,14.49,2024-03-05 16:00:00,751,15.98,2024-03-05 16:00:00,390,17.65,2024-03-05 16:00:00,390
2024-03-06,5104.77,2024-03-06 16:00:00,391,14.43,2024-03-06 16:00:00,751,15.94,2024-03-06 16:00:00,390,17.64,2024-03-06 16:00:00,390
2024-03-07,5157.34,2024-03-07 16:00:00,391,14.41,2024-03-07 16:00:00,751,15.86,2024-03-07 16:00:00,390,17.56,2024-03-07 16:00:00,390
2024-03-08,5123.71,2024-03-08 16:00:00,391,14.76,2024-03-08 16:00:00,751,16.3,2024-03-08 16:00:00,390,17.97,2024-03-08 16:00:00,390
2024-03-11,5117.95,2024-03-11 16:00:00,391,15.16,2024-03-11 16:00:00,751,16.44,2024-03-11 16:00:00,390,18.1,2024-03-11 16:00:00,390
2024-03-12,5175.24,2024-03-12 16:00:00,391,13.86,2024-03-12 16:00:00,751,15.67,2024-03-12 16:00:00,390,17.59,2024-03-12 16:00:00,390
2024-03-13,5165.35,2024-03-13 16:00:00,391,13.78,2024-03-13 16:00:00,751,15.68,2024-03-13 16:00:00,390,17.61,2024-03-13 16:00:00,390
2024-03-14,5150.55,2024-03-14 16:00:00,391,14.42,2024-03-14 16:00:00,751,16.14,2024-03-14 16:00:00,390,17.93,2024-03-14 16:00:00,390
2024-03-15,5116.98,2024-03-15 16:00:00,391,14.43,2024-03-15 16:00:00,751,16.42,2024-03-15 16:00:00,390,18.17,2024-03-15 16:00:00,390
2024-03-18,5149.39,2024-03-18 16:00:00,391,14.4,2024-03-18 16:00:00,751,16.28,2024-03-18 16:00:00,390,18.06,2024-03-18 16:00:00,390
2024-03-19,5178.49,2024-03-19 16:00:00,391,13.84,2024-03-19 16:00:00,751,15.78,2024-03-19 16:00:00,390,17.63,2024-03-19 16:00:00,390
2024-03-20,5224.59,2024-03-20 16:00:00,391,13.03,2024-03-20 16:00:00,750,15.28,2024-03-20 16:00:00,390,17.29,2024-03-20 16:00:00,390
2024-03-21,5241.52,2024-03-21 16:00:00,391,13.01,2024-03-21 16:00:00,751,15.24,2024-03-21 16:00:00,390,17.27,2024-03-21 16:00:00,390
2024-03-22,5234.16,2024-03-22 16:00:00,391,13.04,2024-03-22 16:00:00,751,15.23,2024-03-22 16:00:00,390,17.32,2024-03-22 16:00:00,390
2024-03-25,5218.25,2024-03-25 16:00:00,391,13.16,2024-03-25 16:00:00,751,15.38,2024-03-25 16:00:00,390,17.44,2024-03-25 16:00:00,390
2024-03-26,5203.71,2024-03-26 16:00:00,391,13.31,2024-03-26 16:00:00,751,15.3,2024-03-26 16:00:00,390,17.36,2024-03-26 16:00:00,390
2024-03-27,5248.61,2024-03-27 16:00:00,391,12.69,2024-03-27 16:00:00,750,14.99,2024-03-27 16:00:00,390,17.06,2024-03-27 16:00:00,390
2024-03-28,5254.34,2024-03-28 16:00:00,391,13.09,2024-03-28 16:00:00,751,15.23,2024-03-28 16:00:00,390,17.22,2024-03-28 16:00:00,390
2024-04-01,5243.73,2024-04-01 16:00:00,391,13.69,2024-04-01 16:00:00,751,15.53,2024-04-01 16:00:00,390,17.44,2024-04-01 16:00:00,390
2024-04-02,5205.88,2024-04-02 16:00:00,391,14.59,2024-04-02 16:00:00,751,16.09,2024-04-02 16:00:00,390,17.86,2024-04-02 16:00:00,390
2024-04-03,5211.59,2024-04-03 16:00:00,391,14.35,2024-04-03 16:00:00,751,15.92,2024-04-03 16:00:00,390,17.75,2024-04-03 16:00:00,390
2024-04-04,5147.26,2024-04-04 16:00:00,391,16.49,2024-04-04 16:00:00,751,17.24,2024-04-04 16:00:00,390,18.71,2024-04-04 16:00:00,390
2024-04-05,5204.29,2024-04-05 16:00:00,391,16.13,2024-04-05 16:00:00,751,17.17,2024-04-05 16:00:00,390,18.7,2024-04-05 16:00:00,390
2024-04-08,5202.47,2024-04-08 16:00:00,391,15.22,2024-04-08 16:00:00,751,16.56,2024-04-08 16:00:00,390,18.15,2024-04-08 16:00:00,390
2024-04-09,5209.96,2024-04-09 16:00:00,391,15.04,2024-04-09 16:00:00,751,16.46,2024-04-09 16:00:00,390,18.1,2024-04-09 16:00:00,390
